timestamp,vehicle_session_id,pid,name,value,unit
2026-05-07T07:23:47.901196+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,34.01,%
2026-05-07T07:23:47.901196+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,61.09,%
2026-05-07T07:23:48.901746+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,64.25,km/h
2026-05-07T07:23:48.901746+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,1038.36,rpm
2026-05-07T07:23:48.901746+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,86.86,degC
2026-05-07T07:23:48.901746+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,72.17,%
2026-05-07T07:23:48.901746+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,24.19,%
2026-05-07T07:23:49.902177+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,57.47,km/h
2026-05-07T07:23:49.902177+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,2649.83,rpm
2026-05-07T07:23:49.902177+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,98.11,degC
2026-05-07T07:23:49.902177+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,31.06,%
2026-05-07T07:23:49.902177+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,15.0,%
2026-05-07T07:23:50.902660+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,73.17,km/h
2026-05-07T07:23:50.902660+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,2366.15,rpm
2026-05-07T07:23:50.902660+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,92.05,degC
2026-05-07T07:23:50.902660+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,42.69,%
2026-05-07T07:23:50.902660+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,43.71,%
2026-05-07T07:23:51.903238+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,38.64,km/h
2026-05-07T07:23:51.903238+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,1381.84,rpm
2026-05-07T07:23:51.903238+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,76.76,degC
2026-05-07T07:23:51.903238+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,58.69,%
2026-05-07T07:23:51.903238+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,32.0,%
2026-05-07T07:23:52.903925+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,86.13,km/h
2026-05-07T07:23:52.903925+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,1863.65,rpm
2026-05-07T07:23:52.903925+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,103.92,degC
2026-05-07T07:23:52.903925+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,50.69,%
2026-05-07T07:23:52.903925+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,34.91,%
2026-05-07T07:23:53.905539+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,87.2,km/h
2026-05-07T07:23:53.905539+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,3592.16,rpm
2026-05-07T07:23:53.905539+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,100.3,degC
2026-05-07T07:23:53.905539+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,44.43,%
2026-05-07T07:23:53.905539+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,12.84,%
2026-05-07T07:23:54.907038+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,3.8,km/h
2026-05-07T07:23:54.907038+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,3137.43,rpm
2026-05-07T07:23:54.907038+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,96.26,degC
2026-05-07T07:23:54.907038+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,32.66,%
2026-05-07T07:23:54.907038+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,51.79,%
2026-05-07T07:23:55.907829+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,4.34,km/h
2026-05-07T07:23:55.907829+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,1565.45,rpm
2026-05-07T07:23:55.907829+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,98.07,degC
2026-05-07T07:23:55.907829+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,2.82,%
2026-05-07T07:23:55.907829+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,25.35,%
2026-05-07T07:23:56.908180+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,15.82,km/h
2026-05-07T07:23:56.908180+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,2714.72,rpm
2026-05-07T07:23:56.908180+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,98.93,degC
2026-05-07T07:23:56.908180+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,32.39,%
2026-05-07T07:23:56.908180+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,34.84,%
2026-05-07T07:23:57.908694+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,21.07,km/h
2026-05-07T07:23:57.908694+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,1932.87,rpm
2026-05-07T07:23:57.908694+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,83.03,degC
2026-05-07T07:23:57.908694+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,58.37,%
2026-05-07T07:23:57.908694+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,72.8,%
2026-05-07T07:23:58.909681+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,16.64,km/h
2026-05-07T07:23:58.909681+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,3361.98,rpm
2026-05-07T07:23:58.909681+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,71.69,degC
2026-05-07T07:23:58.909681+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,36.25,%
2026-05-07T07:23:58.909681+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,59.86,%
2026-05-07T07:23:59.910373+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,107.2,km/h
2026-05-07T07:23:59.910373+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,1570.5,rpm
2026-05-07T07:23:59.910373+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,93.07,degC
2026-05-07T07:23:59.910373+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,50.46,%
2026-05-07T07:23:59.910373+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,62.07,%
2026-05-07T07:24:00.919689+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,47.31,km/h
2026-05-07T07:24:00.919689+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,2846.75,rpm
2026-05-07T07:24:00.919689+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,77.9,degC
2026-05-07T07:24:00.919689+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,78.79,%
2026-05-07T07:24:00.919689+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,35.44,%
2026-05-07T07:24:01.920357+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,95.8,km/h
2026-05-07T07:24:01.920357+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,1556.87,rpm
2026-05-07T07:24:01.920357+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,92.51,degC
2026-05-07T07:24:01.920357+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,31.42,%
2026-05-07T07:24:01.920357+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,69.68,%
2026-05-07T07:24:02.921010+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,76.9,km/h
2026-05-07T07:24:02.921010+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,1671.46,rpm
2026-05-07T07:24:02.921010+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,98.99,degC
2026-05-07T07:24:02.921010+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,18.17,%
2026-05-07T07:24:02.921010+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,48.89,%
2026-05-07T07:24:03.921325+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,12.43,km/h
2026-05-07T07:24:03.921325+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,3045.77,rpm
2026-05-07T07:24:03.921325+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,80.04,degC
2026-05-07T07:24:03.921325+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,48.39,%
2026-05-07T07:24:03.921325+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,20.18,%
2026-05-07T07:24:04.921806+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,27.62,km/h
2026-05-07T07:24:04.921806+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,2188.24,rpm
2026-05-07T07:24:04.921806+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,95.86,degC
2026-05-07T07:24:04.921806+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,36.13,%
2026-05-07T07:24:04.921806+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,74.56,%
2026-05-07T07:24:05.922234+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,90.39,km/h
2026-05-07T07:24:05.922234+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,1984.42,rpm
2026-05-07T07:24:05.922234+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,93.14,degC
2026-05-07T07:24:05.922234+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,53.13,%
2026-05-07T07:24:05.922234+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,20.26,%
2026-05-07T07:24:06.923939+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,43.03,km/h
2026-05-07T07:24:06.923939+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,3269.67,rpm
2026-05-07T07:24:06.923939+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,102.03,degC
2026-05-07T07:24:06.923939+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,38.41,%
2026-05-07T07:24:06.923939+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,37.68,%
2026-05-07T07:24:07.924334+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,68.09,km/h
2026-05-07T07:24:07.924334+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,827.29,rpm
2026-05-07T07:24:07.924334+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,83.03,degC
2026-05-07T07:24:07.924334+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,18.95,%
2026-05-07T07:24:07.924334+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,57.69,%
2026-05-07T07:24:08.924561+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,7.78,km/h
2026-05-07T07:24:08.924561+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,870.34,rpm
2026-05-07T07:24:08.924561+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,72.35,degC
2026-05-07T07:24:08.924561+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,61.91,%
2026-05-07T07:24:08.924561+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,68.66,%
2026-05-07T07:24:09.926026+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,109.5,km/h
2026-05-07T07:24:09.926026+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,3873.65,rpm
2026-05-07T07:24:09.926026+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,80.19,degC
2026-05-07T07:24:09.926026+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,70.25,%
2026-05-07T07:24:09.926026+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,83.25,%
2026-05-07T07:24:10.926330+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,104.2,km/h
2026-05-07T07:24:10.926330+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,898.59,rpm
2026-05-07T07:24:10.926330+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,87.31,degC
2026-05-07T07:24:10.926330+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,75.09,%
2026-05-07T07:24:10.926330+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,11.08,%
2026-05-07T07:24:11.926892+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,100.64,km/h
2026-05-07T07:24:11.926892+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,3994.22,rpm
2026-05-07T07:24:11.926892+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,87.48,degC
2026-05-07T07:24:11.926892+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,64.94,%
2026-05-07T07:24:11.926892+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,35.32,%
2026-05-07T07:24:12.927868+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,5.59,km/h
2026-05-07T07:24:12.927868+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,2506.62,rpm
2026-05-07T07:24:12.927868+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,85.2,degC
2026-05-07T07:24:12.927868+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,74.41,%
2026-05-07T07:24:12.927868+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,80.17,%
2026-05-07T07:24:13.928775+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,63.17,km/h
2026-05-07T07:24:13.928775+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,1940.29,rpm
2026-05-07T07:24:13.928775+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,104.83,degC
2026-05-07T07:24:13.928775+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,9.01,%
2026-05-07T07:24:13.928775+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,82.51,%
2026-05-07T07:24:14.929434+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,17.73,km/h
2026-05-07T07:24:14.929434+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,3534.99,rpm
2026-05-07T07:24:14.929434+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,94.12,degC
2026-05-07T07:24:14.929434+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,22.67,%
2026-05-07T07:24:14.929434+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,75.05,%
2026-05-07T07:24:15.929953+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,103.97,km/h
2026-05-07T07:24:15.929953+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,2921.2,rpm
2026-05-07T07:24:15.929953+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,88.41,degC
2026-05-07T07:24:15.929953+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,19.52,%
2026-05-07T07:24:15.929953+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,45.01,%
2026-05-07T07:24:16.931079+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,15.66,km/h
2026-05-07T07:24:16.931079+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,1258.57,rpm
2026-05-07T07:24:16.931079+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,89.74,degC
2026-05-07T07:24:16.931079+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,28.68,%
2026-05-07T07:24:16.931079+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,29.87,%
2026-05-07T07:24:17.931784+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,56.62,km/h
2026-05-07T07:24:17.931784+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,1141.97,rpm
2026-05-07T07:24:17.931784+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,102.7,degC
2026-05-07T07:24:17.931784+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,49.67,%
2026-05-07T07:24:17.931784+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,70.87,%
2026-05-07T07:24:18.932398+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,82.21,km/h
2026-05-07T07:24:18.932398+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,1970.3,rpm
2026-05-07T07:24:18.932398+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,96.65,degC
2026-05-07T07:24:18.932398+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,43.72,%
2026-05-07T07:24:18.932398+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,69.13,%
2026-05-07T07:24:19.932879+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,13.4,km/h
2026-05-07T07:24:19.932879+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,2658.63,rpm
2026-05-07T07:24:19.932879+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,80.88,degC
2026-05-07T07:24:19.932879+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,49.79,%
2026-05-07T07:24:19.932879+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,24.13,%
2026-05-07T07:24:20.933162+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,60.74,km/h
2026-05-07T07:24:20.933162+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,3739.32,rpm
2026-05-07T07:24:20.933162+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,102.29,degC
2026-05-07T07:24:20.933162+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,69.06,%
2026-05-07T07:24:20.933162+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,38.52,%
2026-05-07T07:24:21.933749+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,98.63,km/h
2026-05-07T07:24:21.933749+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,2817.42,rpm
2026-05-07T07:24:21.933749+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,104.72,degC
2026-05-07T07:24:21.933749+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,65.3,%
2026-05-07T07:24:21.933749+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,85.45,%
2026-05-07T07:24:22.934198+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,62.62,km/h
2026-05-07T07:24:22.934198+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,2762.82,rpm
2026-05-07T07:24:22.934198+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,103.05,degC
2026-05-07T07:24:22.934198+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,16.82,%
2026-05-07T07:24:22.934198+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,74.1,%
2026-05-07T07:24:23.934666+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,71.44,km/h
2026-05-07T07:24:23.934666+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,1732.51,rpm
2026-05-07T07:24:23.934666+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,97.92,degC
2026-05-07T07:24:23.934666+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,19.74,%
2026-05-07T07:24:23.934666+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,10.8,%
2026-05-07T07:24:24.935224+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,116.8,km/h
2026-05-07T07:24:24.935224+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,3509.95,rpm
2026-05-07T07:24:24.935224+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,87.53,degC
2026-05-07T07:24:24.935224+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,13.14,%
2026-05-07T07:24:24.935224+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,71.2,%
2026-05-07T07:24:25.935928+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,39.38,km/h
2026-05-07T07:24:25.935928+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,1221.17,rpm
2026-05-07T07:24:25.935928+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,96.68,degC
2026-05-07T07:24:25.935928+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,43.23,%
2026-05-07T07:24:25.935928+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,ENGINE_LOAD,engine_load,17.29,%
2026-05-07T07:24:26.937238+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,SPEED,vehicle_speed,38.72,km/h
2026-05-07T07:24:26.937238+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,RPM,engine_rpm,3349.81,rpm
2026-05-07T07:24:26.937238+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,COOLANT_TEMP,coolant_temp,80.51,degC
2026-05-07T07:24:26.937238+00:00,87eac78b-bf50-46fb-aa60-bbcc79ba82c8,THROTTLE_POS,throttle_pos,38.18,%
